Space ID,Room Location Area,Room Location,Room Location Section,Room Location Floor Suite,Room Base,Room Space,Room Type,Gender,Specialty Cd,Web Comments,Room Type Code,Short Name,Mandatory Meal Plan Flag
18472,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0101,728 Comm-0101-B,728 Comm-0101-B-1,Apt-3Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18473,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0101,728 Comm-0101-B,728 Comm-0101-B-2,Apt-3Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18479,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0102,728 Comm-0102-A,728 Comm-0102-A-2,Apt-2Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18478,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0102,728 Comm-0102-A,728 Comm-0102-A-1,Apt-2Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18484,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0103,728 Comm-0103-A,728 Comm-0103-A-1,Studio-1Person-Single,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AS,728 Comm,False
18489,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0104,728 Comm-0104-A,728 Comm-0104-A-1,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18490,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0104,728 Comm-0104-A,728 Comm-0104-A-2,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18495,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0105,728 Comm-0105-A,728 Comm-0105-A-1,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18496,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0105,728 Comm-0105-A,728 Comm-0105-A-2,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18498,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0105,728 Comm-0105-B,728 Comm-0105-B-1,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18499,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0105,728 Comm-0105-B,728 Comm-0105-B-2,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18504,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0106,728 Comm-0106-A,728 Comm-0106-A-1,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18505,Central & East Campus,728 Commonwealth Avenue,728 Comm-01,728 Comm-0106,728 Comm-0106-A,728 Comm-0106-A-2,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_1stFloor.jpg,AP,728 Comm,False
18510,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0201,728 Comm-0201-A,728 Comm-0201-A-1,Apt-4Person-Double,CoEd,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18511,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0201,728 Comm-0201-A,728 Comm-0201-A-2,Apt-4Person-Double,CoEd,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18513,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0201,728 Comm-0201-B,728 Comm-0201-B-1,Apt-4Person-Double,CoEd,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18514,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0201,728 Comm-0201-B,728 Comm-0201-B-2,Apt-4Person-Double,CoEd,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18520,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0202,728 Comm-0202-A,728 Comm-0202-A-2,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18519,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0202,728 Comm-0202-A,728 Comm-0202-A-1,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18523,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0202,728 Comm-0202-B,728 Comm-0202-B-2,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18522,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0202,728 Comm-0202-B,728 Comm-0202-B-1,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18528,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0203,728 Comm-0203-A,728 Comm-0203-A-1,Studio-1Person-Single,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AS,728 Comm,False
18533,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0204,728 Comm-0204-A,728 Comm-0204-A-1,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18534,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0204,728 Comm-0204-A,728 Comm-0204-A-2,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18539,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0205,728 Comm-0205-A,728 Comm-0205-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18540,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0205,728 Comm-0205-A,728 Comm-0205-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18543,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0205,728 Comm-0205-B,728 Comm-0205-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18542,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0205,728 Comm-0205-B,728 Comm-0205-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18549,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0206,728 Comm-0206-A,728 Comm-0206-A-2,Apt-2Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18548,Central & East Campus,728 Commonwealth Avenue,728 Comm-02,728 Comm-0206,728 Comm-0206-A,728 Comm-0206-A-1,Apt-2Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_2ndFloor.jpg,AP,728 Comm,False
18555,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0301,728 Comm-0301-A,728 Comm-0301-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18554,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0301,728 Comm-0301-A,728 Comm-0301-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18558,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0301,728 Comm-0301-B,728 Comm-0301-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18557,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0301,728 Comm-0301-B,728 Comm-0301-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18564,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0302,728 Comm-0302-A,728 Comm-0302-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18563,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0302,728 Comm-0302-A,728 Comm-0302-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18566,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0302,728 Comm-0302-B,728 Comm-0302-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18567,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0302,728 Comm-0302-B,728 Comm-0302-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18572,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0303,728 Comm-0303-A,728 Comm-0303-A-1,Studio-1Person-Single,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AS,728 Comm,False
18578,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0304,728 Comm-0304-A,728 Comm-0304-A-2,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18577,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0304,728 Comm-0304-A,728 Comm-0304-A-1,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18584,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0305,728 Comm-0305-A,728 Comm-0305-A-2,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18583,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0305,728 Comm-0305-A,728 Comm-0305-A-1,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18586,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0305,728 Comm-0305-B,728 Comm-0305-B-1,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18587,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0305,728 Comm-0305-B,728 Comm-0305-B-2,Apt-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18592,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0306,728 Comm-0306-A,728 Comm-0306-A-1,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18593,Central & East Campus,728 Commonwealth Avenue,728 Comm-03,728 Comm-0306,728 Comm-0306-A,728 Comm-0306-A-2,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_3rdFloor.jpg,AP,728 Comm,False
18598,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0401,728 Comm-0401-A,728 Comm-0401-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18599,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0401,728 Comm-0401-A,728 Comm-0401-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18601,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0401,728 Comm-0401-B,728 Comm-0401-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18602,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0401,728 Comm-0401-B,728 Comm-0401-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18607,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0402,728 Comm-0402-A,728 Comm-0402-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18608,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0402,728 Comm-0402-A,728 Comm-0402-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18611,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0402,728 Comm-0402-B,728 Comm-0402-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18610,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0402,728 Comm-0402-B,728 Comm-0402-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18616,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0403,728 Comm-0403-A,728 Comm-0403-A-1,Studio-1Person-Single,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AS,728 Comm,False
18621,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0404,728 Comm-0404-A,728 Comm-0404-A-1,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18622,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0404,728 Comm-0404-A,728 Comm-0404-A-2,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18628,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0405,728 Comm-0405-A,728 Comm-0405-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18627,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0405,728 Comm-0405-A,728 Comm-0405-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18630,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0405,728 Comm-0405-B,728 Comm-0405-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18631,Central & East Campus,728 Commonwealth Avenue,728 Comm-04,728 Comm-0405,728 Comm-0405-B,728 Comm-0405-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_4thFloor.jpg,AP,728 Comm,False
18641,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0501,728 Comm-0501-A,728 Comm-0501-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18642,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0501,728 Comm-0501-A,728 Comm-0501-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18644,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0501,728 Comm-0501-B,728 Comm-0501-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18645,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0501,728 Comm-0501-B,728 Comm-0501-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18650,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0502,728 Comm-0502-A,728 Comm-0502-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18651,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0502,728 Comm-0502-A,728 Comm-0502-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18653,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0502,728 Comm-0502-B,728 Comm-0502-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18654,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0502,728 Comm-0502-B,728 Comm-0502-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18659,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0503,728 Comm-0503-A,728 Comm-0503-A-1,Studio-1Person-Single,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AS,728 Comm,False
18664,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0504,728 Comm-0504-A,728 Comm-0504-A-1,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18665,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0504,728 Comm-0504-A,728 Comm-0504-A-2,Apt-2Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18670,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0505,728 Comm-0505-A,728 Comm-0505-A-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18671,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0505,728 Comm-0505-A,728 Comm-0505-A-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18673,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0505,728 Comm-0505-B,728 Comm-0505-B-1,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18674,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0505,728 Comm-0505-B,728 Comm-0505-B-2,Apt-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18679,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0506,728 Comm-0506-A,728 Comm-0506-A-1,Apt-2Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18680,Central & East Campus,728 Commonwealth Avenue,728 Comm-05,728 Comm-0506,728 Comm-0506-A,728 Comm-0506-A-2,Apt-2Person-Double,Male,,http://www.bu.edu/housing/files/2014/07/728-Commonwealth_5thFloor.jpg,AP,728 Comm,False
18690,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-01,500 Park-0002,500 Park-0002-A,500 Park-0002-A-1,Apt-1Person-Single,Male,,http://www.bu.edu/housing/files/2014/06/500-Park_1stFloor.jpg,AS,500 Park,False
18695,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-01,500 Park-0003,500 Park-0003-A,500 Park-0003-A-1,Studio-1Person-Single,Male,,http://www.bu.edu/housing/files/2014/06/500-Park_1stFloor.jpg,AS,500 Park,False
18700,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-02,500 Park-0004,500 Park-0004-A,500 Park-0004-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/06/500-Park_2ndFloor.jpg,AN,500 Park,False
18702,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-02,500 Park-0004,500 Park-0004-B,500 Park-0004-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/06/500-Park_2ndFloor.jpg,AN,500 Park,False
18704,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-02,500 Park-0004,500 Park-0004-C,500 Park-0004-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/06/500-Park_2ndFloor.jpg,AN,500 Park,False
18706,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-02,500 Park-0004,500 Park-0004-D,500 Park-0004-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/06/500-Park_2ndFloor.jpg,AN,500 Park,False
18711,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-03,500 Park-0005,500 Park-0005-A,500 Park-0005-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/06/500-Park_3rdFloor.jpg,AN,500 Park,False
18713,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-03,500 Park-0005,500 Park-0005-B,500 Park-0005-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/06/500-Park_3rdFloor.jpg,AN,500 Park,False
18715,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-03,500 Park-0005,500 Park-0005-C,500 Park-0005-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/06/500-Park_3rdFloor.jpg,AN,500 Park,False
18717,"Sth Apts-Buswell,Park,Aru",500 Park Drive,500 Park-03,500 Park-0005,500 Park-0005-D,500 Park-0005-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/06/500-Park_3rdFloor.jpg,AN,500 Park,False
18722,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-01,504 Park-0001,504 Park-0001-A,504 Park-0001-A-1,Apt-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/504-Park_1stFloor.jpg,AN,504 Park,False
18724,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-01,504 Park-0001,504 Park-0001-B,504 Park-0001-B-1,Apt-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/504-Park_1stFloor.jpg,AN,504 Park,False
18726,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-01,504 Park-0001,504 Park-0001-C,504 Park-0001-C-1,Apt-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/504-Park_1stFloor.jpg,AN,504 Park,False
18728,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-01,504 Park-0001,504 Park-0001-D,504 Park-0001-D-1,Apt-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/504-Park_1stFloor.jpg,AN,504 Park,False
18730,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-01,504 Park-0001,504 Park-0001-E,504 Park-0001-E-1,Apt-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/504-Park_1stFloor.jpg,AN,504 Park,False
18735,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-02,504 Park-0002,504 Park-0002-A,504 Park-0002-A-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_2ndFloor.jpg,AN,504 Park,False
18737,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-02,504 Park-0002,504 Park-0002-B,504 Park-0002-B-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_2ndFloor.jpg,AN,504 Park,False
18739,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-02,504 Park-0002,504 Park-0002-C,504 Park-0002-C-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_2ndFloor.jpg,AN,504 Park,False
18741,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-02,504 Park-0002,504 Park-0002-D,504 Park-0002-D-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_2ndFloor.jpg,AN,504 Park,False
18743,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-02,504 Park-0002,504 Park-0002-E,504 Park-0002-E-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_2ndFloor.jpg,AN,504 Park,False
18748,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-03,504 Park-0003,504 Park-0003-A,504 Park-0003-A-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_3rdFloor1.jpg,AN,504 Park,False
18750,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-03,504 Park-0003,504 Park-0003-B,504 Park-0003-B-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_3rdFloor1.jpg,AN,504 Park,False
18752,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-03,504 Park-0003,504 Park-0003-C,504 Park-0003-C-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_3rdFloor1.jpg,AN,504 Park,False
18754,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-03,504 Park-0003,504 Park-0003-D,504 Park-0003-D-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_3rdFloor1.jpg,AN,504 Park,False
18756,"Sth Apts-Buswell,Park,Aru",504 Park Drive,504 Park-03,504 Park-0003,504 Park-0003-E,504 Park-0003-E-1,Apt-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/504-Park_3rdFloor1.jpg,AN,504 Park,False
18761,South Campus Dormitories,514 Park Drive,514 Park-01,514 Park-0111,514 Park-0111-B,514 Park-0111-B-1,Suite-3Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_1stFloor.jpg,SB,514 Park,True
18763,South Campus Dormitories,514 Park Drive,514 Park-01,514 Park-0111,514 Park-0111-C,514 Park-0111-C-1,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_1stFloor.jpg,ST,514 Park,True
18764,South Campus Dormitories,514 Park Drive,514 Park-01,514 Park-0111,514 Park-0111-C,514 Park-0111-C-2,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_1stFloor.jpg,ST,514 Park,True
